,count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,sentiment,clean_text
320,14,1,3,0,0,0,0,3,biyt ly email like googl voic email loveit sxsw startupbu
321,18,0,1,0,0,0,0,1,get readi session design ipad interfac lynn teo ballroom austin convent center sxsw
322,13,0,2,1,0,0,0,2,anoth super smart move appl link temporari store sxsw appl sxsw
323,24,0,1,0,0,0,0,1,googl tri fill void local inform hotpot biz claim provid photo info sxsw
324,13,1,2,1,0,0,0,2,rt browserwar panel without appl like sxsw without parti
325,24,2,1,1,0,0,0,2,rt anoth great panel pm hilton austin left brain search googl right brain search sxsw
326,18,1,1,2,0,0,0,1,rt appl plan keep austin wire open pop appl store sxsw link
327,10,0,3,1,1,0,0,2,appl temporari retail store sxsw sweet ipad
328,19,1,1,0,0,0,0,1,hope filter intuit via googl launch major new social network call circl link sxsw
329,17,1,1,1,1,0,0,2,suspens rt googl launch major new social network call circl possibl today link sxsw
330,19,0,1,1,1,0,0,1,go sxsw googl map free wi fi hotspot link warn
331,17,0,3,2,1,0,0,1,someon go ask bing copi googl search result qagb sxsw seo
332,20,1,4,2,0,0,0,1,rt new ubersoci iphon app store includ uberguid sxsw sponsor mashablû cont link
333,15,0,6,1,0,0,0,1,cameron sinclair spearhead japan disast relief sxsw via twitter amp iphon link socialmedia philanthropi
334,23,0,1,0,0,0,0,2,walk pop appl store like walk futur ipad type comput sxsw
335,21,2,4,2,0,0,0,1,rt yayrt new ubersoci iphon app store includ uberguid sxsw sponsor mashabl link
336,14,2,2,2,0,0,0,1,smartyp get ipad coupl minut thank widfi sxsw
337,25,0,1,0,1,0,0,2,way love discuss appl breed midst pre sxsw mad
338,23,1,1,3,1,0,0,1,rt appl set open popup shop core sxsw action go sell ipad sxsw link danger
339,29,2,1,0,0,0,0,2,ûï love sxsw quot appl come cool technolog no one ever heard go confer quot û
340,29,0,1,1,0,0,0,3,funni watch room full peopl hold ipad air take photo like room full tablet stare sxsw
341,20,0,1,0,0,0,0,1,watch man game radisson wait next talk ipad vs android sxsw
342,11,1,3,1,0,0,0,1,rt austinit sxsw check iphon link
343,13,1,4,1,1,0,0,2,need workspac book iphon link app sxsw virtualoffic
344,16,1,4,2,0,0,0,1,hmmm someth seem amiss appl store gsdm sxsw weliveher appl store sxsw link
345,12,1,2,0,0,0,0,1,ellen page appear reduc iphon call heart broken sxsw super
346,19,0,1,2,0,0,0,2,appl open pop store austin sxsw link phew begin panic thank steve sxsw
347,8,0,1,0,0,0,0,1,line appl store insan sxsw
348,26,2,1,0,4,0,0,2,hey grill come creat customiz iphon case tweet sxsw
349,14,5,1,3,1,0,0,1,rt said ipad photo appl store sxsw link
350,16,0,1,1,1,0,0,1,gear sxsw interact trade show across googl link
351,18,0,1,1,0,0,0,2,sxsw app iphon ridicul person planner next day
352,26,0,2,2,0,0,0,1,dear sxsw matt cutt googl may want provid larger room salon hilton sayin sxsw sxswi
353,27,0,2,1,0,0,0,1,stand back rm iphon plug laptop connect readi everyth great no one happi gsdm sxsw
354,17,0,4,1,0,0,0,3,panelist texa observ call ipad lean back devic sxsw newsapp mconfus
355,23,1,1,1,0,0,0,2,hand judg pop store constant line appl ipad clearli break sxsw
356,12,1,2,0,0,0,0,2,look like could get ipad link appl sxsw
357,18,2,2,3,1,0,0,1,nice rt link killer shot got last night nokiaconnect concert sxsw
358,25,0,1,0,0,0,0,2,line appl pop store everyon wait ipad first guy arriv degre badg everywher sxsw
359,14,0,1,0,1,0,0,1,pop appl store sell ipad sxsw line insan link
360,27,0,1,0,0,0,0,1,never thought sit floor austin convent center best place plug iphon charger sxsw
361,11,0,1,1,0,0,0,2,spasmat rockin aclu googl parti sxsw
362,16,1,1,1,0,0,0,1,rt quot googl map usag mobil quot marissa mayer sxsw
363,22,1,3,2,1,0,0,2,rt buy ipad turn ur ipad appl store wipe clean donat school mr job idea appl ipad sxsw
364,29,1,1,0,0,0,0,0,life get ipad sync session partial iphon fine ipad decid want sxsw
365,17,0,2,1,0,0,0,1,itun free sxsw sampler featur select year perform link
366,19,3,2,2,1,0,0,1,rt head sxsw austin guid iphon free limit time link
367,26,1,1,1,3,0,0,1,rt morn everyon ipad giveaway sxsw close shortli need sign link enter go
368,18,2,3,2,0,0,0,1,cc rt new ubersoci iphon app store includ uberguid sxsw link
369,18,1,3,1,0,0,0,1,meet guy bought first ipad sxsw appl pop upåêstor link via
370,17,2,1,1,0,0,0,1,rt googl launch major new social network call circl possibl today link sxsw via
371,22,0,3,1,0,0,0,1,eye grill chees stand session mom ipad design boomer sxsw hb cheatday
372,17,1,3,2,0,0,0,1,rt cameron sinclair spearhead japan disast relief sxsw via twitter amp iphon link sxswjp archforhuman
373,22,1,3,3,1,0,0,2,rt googl tv demo leagu extraordinari hacker cool stuff like web app tv googl sxsw lxh
374,13,4,1,3,2,0,0,1,rt ipad dj deck kill sxsw
375,23,1,2,1,1,0,0,1,saw go sxsw download groundlink app amp ride limo austin link see us booth
376,21,1,1,1,1,0,0,1,go listen former cowork speak quot trip quot mar nasa ipad time sxsw
377,14,0,2,0,2,0,0,2,whoa dude front use googl wave sxsw xplat
378,17,0,2,0,1,0,0,0,social site like delici often better result googl bing qagb sxsw
379,23,1,2,1,0,0,0,2,great mental imag rt peopl session take photo ipad air doingitwrong sxsw
380,14,0,1,3,0,0,0,2,epicuri flipboard cnn wire moma exampl good ipad design sxsw link
381,16,0,2,1,1,0,0,1,gonna leav sxsw tomorrow pm go purchas ipad map store link
382,24,3,1,3,0,0,0,2,rt best brand market sxsw ge solar power carousel rock roll trailer park appl ipad pop shop
383,16,0,1,0,0,0,0,1,attend panel quot better live cloud comput quot present googl jon wiley sxsw
384,16,1,1,0,2,0,0,3,blackberri app sxsw pl let know cheer iphon
385,20,1,1,1,0,0,0,2,quot law averag better buzz quot rt quot googl circl quot sxsw
386,14,0,2,0,1,0,0,1,follow buzz hee hee googl drip feed inform facebook rival circl sxsw
387,24,2,1,2,1,0,0,1,rt danc googl parti truth need girl joint sxsw link
388,18,0,1,0,1,0,0,2,th congress dude creativ save ipad www socialmediabum tumblr com sxsw link
389,27,0,1,1,1,0,0,1,want use video sxsw talk today need abl download ipad know link
390,25,3,1,2,2,0,0,1,shame rt confirm appl store week popup austin sxsw co vjwekn gave us no credit
391,21,1,1,0,0,0,0,2,appl two austin store week no downtown presenc chang sxsw popup store link
392,22,0,2,0,0,0,0,1,less hour appl store link line link sxsw ipad
393,19,0,3,1,1,0,0,2,free itun store track sxsw featur artist link grab gone thank appl
394,19,0,1,1,0,0,0,1,hootsuit mobil sxsw updat iphon blackberri amp android whether youûªr get friendli link
395,18,1,1,3,0,0,0,2,rt googl rout around traffic function save user year everi day marissa mayer sxsw
396,17,0,1,0,1,0,0,1,make sure pack everyth need sxsw iphon ipad charger busi card pant miss anyth
397,19,0,1,0,0,0,0,0,sxsw tri day ipad macbook pro experi heart real keyboard
398,12,0,4,0,0,0,0,2,socialmus android avail geniu lookalik no music listen appcircu sxsw
399,24,2,1,2,1,0,0,2,watch ear rt austin convent center today fam show new iphon game sxsw
400,26,0,1,1,0,0,0,2,head sxsw hear talk integr social network dynam team synergi got ipad readi go
401,18,2,4,2,1,0,0,1,rt googl reveal new social network call circl googl facebook twitter sxsw link via
402,25,0,1,2,2,0,0,1,know time iphon blackberri camera hotel clock tv say differ time austin texa sxsw time
403,11,0,2,1,0,0,0,1,close front ipad line sxsw appl popup store
404,23,0,2,0,0,0,0,1,sudden realiz session news publish question ipad design amp share idea via app store sxsw sxswi
405,19,0,1,0,0,0,0,1,enjoy rooftop terrac speakeasi reassur extraordinari hack googl meant soft couch bar sxsw
406,8,0,1,0,0,0,0,2,realli tempt get ipad sxsw
407,16,0,3,0,1,0,0,2,dgtltribe sxsw openbeta ipad give away fantast go squeez
408,13,0,4,1,0,0,0,1,bjdproduct appl head sxsw set temporari store austin link tech
409,19,1,1,0,0,0,0,1,put first sticker mac sign iphon beta sxsw link
410,13,0,2,0,1,0,0,1,peopl line appl store downtown austin ipad sxsw
411,9,1,1,1,1,0,0,2,time next week googl parti sxsw
412,16,2,1,2,1,0,0,2,rt googl hotpot yelp killer impress integr person recommend realli fast sxsw
413,12,0,1,1,0,0,0,1,billion mile year driven googl navig mobil sxsw
414,16,1,1,0,0,0,0,2,googl map usag mobil million mobil user sxsw via
415,23,3,1,1,0,0,0,1,googl circl inde not go sxsw like releas googl may
416,23,2,2,2,4,0,0,1,rt walkin street navig via googl tweet random guy yelp welcom sxsw usguy
417,15,0,2,1,0,0,0,1,hear quot design ipad interfac new navig schema quot sxsw link uxd
418,23,1,1,0,0,0,0,1,hey sxsw life give food poison pitch food poison iphon app pass ventur capitalist
419,12,0,2,1,0,0,0,2,guy get tattoo compani logo win ipad link sxsw
420,17,0,7,0,0,0,0,1,barri diller newsbeast merger might not work barri diller link news barrydil iac newsweek sxsw cyber iphon
421,16,0,1,0,1,0,0,1,love googl said quot want know quot sxsw
422,23,1,1,2,1,0,0,1,pop store pop everywher rt confirm appl store week popup austin sxsw noû cont link
423,20,0,2,0,0,0,0,1,egyptian content flood quot googl put two server web came back quot sxsw sxswsa
424,12,0,1,2,1,0,0,2,dang touch ipad want sigh sxsw
425,7,0,3,0,0,0,0,1,unload ipad link sxsw appl ipad
426,12,0,2,1,0,0,0,1,appl set sqft store sxsw sell ipad link
427,16,0,1,2,0,0,0,0,iphon gp mess think yonker almost good sxsw link
428,22,0,1,1,0,0,0,2,googl hotpot rate restaur get person reco eat um think foursquar yelp etc cover alreadi sxsw
429,19,4,1,1,0,0,0,1,pre order humor bee lp catch month amp link sxsw
430,13,0,4,1,1,0,0,1,gamesalad topic dutch podcast link gssxsw sxsw sxsw sxswnl
431,23,2,2,0,0,0,0,0,lunch cnngrill view html dev trench android pain io sleek sxsw
432,19,1,1,2,0,0,0,1,rt sxsw appl quot pop quot store nut still pack link
433,28,0,1,1,1,0,0,2,begin stori cool sxsw app also appl launch ipad temp store stay tune love sxsw
434,24,2,2,3,0,0,0,2,rt rt not rumor appl open temporari store downtown austin sxsw ipad launch link
435,14,0,1,0,0,0,0,1,googl launch major new social network call circl possibl today link sxswû
436,26,0,4,2,1,0,0,2,qrafter better paid free qr code app not scan vcard also download qrcode iphon sxsw
437,15,2,4,1,1,0,0,1,rt domo io android got releas domo tonchidot boom sxsw
438,24,1,2,2,0,0,0,1,rt ok come build custom map googl map night sxsw organ parti itinerari product
439,15,0,3,1,0,0,0,3,design babi boomer john mcree ipad design sxsw yourmom
440,21,1,2,0,1,0,0,1,san listen other say happen ihearnetwork android sxsw yoroshiku onegai itashimasu
441,26,1,1,2,1,0,0,2,rt love appl pop store sxsw one question amp bring truck signal pleas say ye
442,11,1,4,1,0,0,0,2,sxsw crowd swarm ipad launch link via sxsw appl
443,20,0,2,0,0,0,0,1,rumor appl set temporari store ipad releas near sxsw convent center downtown austin link sxsw ipad
444,19,0,4,1,0,0,0,2,technolog appl save sxsw set open pop store despit two austin texa locat link tech
445,20,2,1,1,1,0,0,1,true rt best hungri sxsw tip mekong river great vietnames link th st till pm via
446,15,0,2,0,0,0,0,2,texa observ tomlinson say would doubl revenu per issu ipad subscript newsapp sxsw
447,17,0,3,0,0,0,0,2,use ol ipad help brit find hotel austin goodde sxsw win
448,20,0,2,0,1,0,0,0,sxsw csr report janecek microsoft give chariti appl give noth everyon room iphon drive decis
449,12,0,2,1,0,0,0,0,pretti excit iphon stop work sxsw amp
450,26,1,1,0,0,0,0,1,sxsw folk pretti kool aid drink bunch think android tablet hardcor linux nerd let know
451,16,0,6,3,0,0,0,1,sxsw startup elev pitch minut ogilvi sydney sxsw podcast ep ausxsw link
452,25,2,2,4,1,0,0,1,rt post sxswi day bpm sxsw link surpris run bpm folk amp pop appl store
453,27,1,1,2,0,0,0,1,wait th congress get ur ipad rt appl open pop store austin sxsw tcrn ch ebfj
454,11,1,1,0,0,0,0,1,like see appli technolog art project sxsw
455,16,1,1,1,3,0,0,1,go sxsw need lift airport regist free shuttl link
456,11,1,1,0,0,0,0,1,googl disavow plan launch sxsw
457,12,1,1,0,2,0,0,2,wander googl doodl present see present fun sxsw
458,16,3,1,1,0,0,0,1,appl android thing go tomorrow sxsw
459,26,0,2,3,0,0,0,2,test ncaa mmod ipad app sxsw session flawless livesteam bracket show amp ad atrix make no sens mute though
460,20,0,3,0,0,0,0,1,slap face link code valid infektd sxsw necro
461,8,0,2,1,1,0,0,2,discovr avail iphon thank sxsw
462,21,0,1,1,0,0,0,1,sit behind dude barcod tattoo neck control urg scan iphon sxsw
463,30,0,1,0,0,0,0,1,line front quot secret quot appl ipad store congress ave not long line sbux longer sxsw
464,22,0,2,0,0,0,0,0,mullenweg admit iphon app wordpress not good yet true respect honesti awar sxsw
465,10,0,1,0,0,0,0,2,ipad envi greater waaaaaa sxsw
466,19,0,1,3,0,0,0,1,contactless iphon payment system triall visa amp anz bank due appl boycot exist nfc link sxsw
467,11,1,1,0,0,0,0,1,remind abt valu googl zeitgeist link sxsw
468,16,3,1,0,0,0,0,1,googl launch major new social network call circl rww fbcet sxsw
469,16,1,1,2,0,0,0,1,rt marissa mayer googl connect digit amp physic world mobil link sxsw
470,26,0,1,1,1,0,0,1,sxsw need get ipad right away appl open pop store west th amp congress link
471,21,1,1,0,0,0,0,1,switch offic ipad next session flipboard gamechang pass fad like one sxsw
472,12,1,1,1,2,0,0,1,snag ipad yesterday thought far sxsw
473,19,1,3,0,0,0,0,1,hope quot photobooth quot make googl gsdm industri parti monday night sxsw
474,15,0,3,1,0,0,0,1,sxsw ûò rackspac startup program cloud ipad app launch link rackspac sxsw topnew
475,11,1,1,0,0,0,0,2,look forward hear googl present today sxsw
476,6,0,1,0,0,0,0,2,googl circl sxsw whoooooo link
477,14,0,2,1,0,0,0,1,googl launch new social network call circl possibl today link link sxsw
478,9,0,1,0,1,0,0,1,anyon sxsw want sell old ipad
479,10,1,1,1,3,0,0,1,googl sxsw austin texa
480,12,2,1,2,0,0,0,1,rt sxsw crowd swarm ipad launch link via
481,23,0,1,0,0,0,0,1,reaction googl circl news far rang quot not quot quot pleas rescu facebook quot sxsw
482,15,1,1,1,1,0,0,1,rt tech interact event ipad app right link sxsw
483,19,1,5,1,0,0,0,2,ûï get readi word quot circl quot trend sxswi sxsw û googl circl social
484,16,0,2,2,0,0,0,1,sxsw friend forget download sxswgo iphon ipad app link
485,10,0,1,0,0,0,0,1,total make shift appl store downtown sxsw
486,18,1,1,1,0,0,0,1,rt appl open temporari store downtown austin sxsw ipad launch link
487,23,1,1,2,0,0,0,1,hoax rt quot not launch product sxsw plenti els link
488,9,3,2,2,0,0,0,1,rt check link sxsw googl
489,16,3,1,1,0,0,0,2,rt googl launch major new social network call circl link sxsw cc
490,7,1,1,0,1,0,0,1,googl circl boolean sxsw
491,19,1,6,3,0,0,0,1,rt appl hp pop sxsw set temp site link austin atx austinbusi
492,23,2,2,0,1,0,0,1,saw iphon periscop move nd camera gowalla talk sxsw snore guy bust amp document get cpap homi
493,18,1,2,1,0,0,0,1,rt develop learn mobil access sxsw android includ browser access aygo link
494,21,0,2,0,0,0,0,2,mayer come san intro still get cheer techrockstar launch googl prioriti locat fast fun amp futur sxsw
495,13,0,1,0,0,0,0,1,run iphon batteri hour sxsw
496,20,0,2,0,2,0,0,1,spontanieti life replac technolog iphon batteri die go home great busi sxsw
497,18,2,3,2,0,0,0,1,rt rt interrupt regularli schedul sxsw geek program big news link googl circl
498,14,1,1,1,0,0,0,1,cameron sinclair spearhead japan disast relief sxsw via twitter amp iphon link
499,17,2,1,2,0,0,0,1,true rt dude earthquak tsunami ipad sxsw get
500,11,0,1,0,0,0,0,1,inevit huge line ipad austin appl store sxsw link
501,24,2,1,1,3,0,0,1,line pop deep line crossroad closer big demand liz phair freecreditscor band sorri ipad sxsw
502,16,0,1,0,0,0,0,1,appl open pop shop sxsw th congress ipad launch day link
503,19,3,2,2,1,0,0,2,oh yeah saysshewithoutanipad rt flipboard next platform iphon ceo say sxsw via
504,22,1,1,0,0,0,0,1,live sxsw mobil access session room surpris guest charl chen answer question android access sxsw
505,19,0,2,0,0,0,0,1,matt cutt googl amp duan forrest bing stop talk origin qualiti content sxsw raidsxsw
506,24,0,1,0,3,0,0,1,morn everyon ipad giveaway sxsw close shortli need sign link enter go
507,9,1,1,0,2,0,0,2,jealou love appl store sxsw
508,19,3,2,3,1,0,0,1,rt rt googl launch major new social network call circl possibl today sxsw link privaci
509,9,0,2,1,0,0,0,1,wait ipad sxsw day link
510,24,3,1,1,0,0,0,1,rt tomorrow charl chen speak android chromeo access googl booth exhibit hall pm sxsw
511,11,0,2,0,0,0,0,1,experi spend last day sxsw without iphon overtweet
512,15,2,1,2,0,0,0,1,rt appl quot pop quot store sxsw event link via sxsw
513,26,0,2,0,1,0,0,1,news industri spend amp wait appl innov publish print subsid effort newsapp sxsw
514,22,1,1,1,2,0,0,1,sxsw ipad talk along line ipad talk idev basic differ content
515,17,2,1,3,0,0,0,1,rt rt googl launch major new social network call circl possibl today link sxsw
516,22,1,2,0,1,0,0,2,thank give new top cover bang juicepack iphon case product rock tradeshow sxsw
517,14,1,1,1,0,0,0,2,rt forgot iphon sxsw android knife gun fight
518,12,2,1,1,0,0,0,1,soundtrckr featur must sxsw link
519,17,1,1,1,0,0,0,2,pop store austin brilliant long line even night sxsw link
520,25,1,6,1,0,0,0,2,rt exclus appl ipad review still better rest link bnet biz ipad appl sxsw ipad
521,16,0,1,0,0,0,0,1,group text war heat fast societi launch new android app updat iphon app sxsw link
522,24,1,4,2,1,0,0,1,rt hey austin know littl iphon android love music amp wanna make hour sxsw pleas let know
523,12,0,2,0,0,0,0,2,googledoodl sxsw googl doodl simpl surfac complex intric underneath
524,19,0,2,0,0,0,0,2,two thumb popplet nice mind map app ipad great take note sxsw
525,23,0,2,1,0,0,0,1,not rumor longer appl open pop store congress ipad launch sxsw link geeksrejoic
526,20,2,1,2,0,0,0,1,rt weather chang today sxsw get exclus weather updat kxan austin jim spencer link
527,16,0,1,0,0,0,0,2,saw ipad close first time sxsw shini
528,18,0,1,0,0,0,0,1,great legal panel internet privaci secur free speech issu googl facebook aclu atti sxsw
529,24,1,2,1,0,0,0,2,googl parti think check badg say list free food booz frood sxsw cc
